entry_time,exit_time,entry_price,exit_price,position,pnl,pnl_pct,exit_reason,bars_held
2025-09-01 08:05:00,2025-09-01 08:06:00,3062.5,3067.5,Short,-50000.0,-0.163265306122449,SL,1
2025-09-01 08:07:00,2025-09-01 08:08:00,3072.5,3072.5,Short,-0.0,-0.0,Trail,1
2025-09-01 08:09:00,2025-09-01 08:14:00,3073.5,3078.5,Short,-50000.0,-0.16268098259313485,SL,5
2025-09-01 08:15:00,2025-09-01 08:16:00,3075.0,3077.0,Short,-20000.0,-0.06504065040650406,Trail,1
2025-09-01 08:17:00,2025-09-01 08:43:00,3078.5,3079.0,Short,-5000.0,-0.016241676140977747,Trail,26
2025-09-01 08:44:00,2025-09-01 08:45:00,3079.0,3079.5,Short,-5000.0,-0.016239038648911984,Trail,1
2025-09-01 08:46:00,2025-09-01 08:47:00,3080.0,3080.0,Short,-0.0,-0.0,Trail,1
2025-09-01 08:48:00,2025-09-01 09:02:00,3080.0,3074.5,Short,55000.0,0.17857142857142858,TP,14
2025-09-02 07:46:00,2025-09-02 07:47:00,3073.5,3072.0,Short,15000.0,0.04880429477794046,TP,1
2025-09-02 07:48:00,2025-09-02 07:55:00,3071.0,3072.0,Short,-10000.0,-0.0325626831650928,SL,7
2025-09-02 07:56:00,2025-09-02 07:57:00,3071.0,3071.0,Short,-0.0,-0.0,Trail,1
2025-09-02 07:58:00,2025-09-02 07:59:00,3071.5,3072.5,Short,-10000.0,-0.03255738238645613,Trail,1
2025-09-02 08:01:00,2025-09-02 08:06:00,3075.5,3070.0,Short,55000.0,0.17883271012843438,TP,5
2025-09-02 08:47:00,2025-09-02 08:48:00,3077.0,3077.5,Short,-5000.0,-0.016249593760155997,Trail,1
2025-09-02 08:49:00,2025-09-02 09:01:00,3077.0,3078.0,Short,-10000.0,-0.032499187520311994,Trail,12
2025-09-02 14:30:00,2025-09-02 14:31:00,3082.5,3084.0,Short,-15000.0,-0.04866180048661801,SL,1
2025-09-02 21:51:00,2025-09-02 21:52:00,3060.5,3061.5,Short,-10000.0,-0.032674399607907204,Trail,1
2025-09-02 21:53:00,2025-09-02 21:54:00,3061.0,3061.5,Short,-5000.0,-0.01633453119895459,Trail,1
2025-09-02 21:55:00,2025-09-02 21:56:00,3063.5,3064.5,Short,-10000.0,-0.03264240248082259,Trail,1
2025-09-02 21:59:00,2025-09-02 22:00:00,3065.0,3065.0,Short,-0.0,-0.0,Trail,1
2025-09-03 04:42:00,2025-09-03 04:43:00,3076.0,3076.0,Short,-0.0,-0.0,Trail,1
2025-09-03 04:44:00,2025-09-03 04:45:00,3076.0,3076.0,Short,-0.0,-0.0,Trail,1
2025-09-03 04:55:00,2025-09-03 07:46:00,3076.5,3075.0,Short,15000.0,0.04875670404680643,TP,1
2025-09-03 07:47:00,2025-09-03 07:49:00,3077.0,3077.5,Short,-5000.0,-0.016249593760155997,Trail,2
2025-09-03 07:50:00,2025-09-03 07:51:00,3077.5,3078.0,Short,-5000.0,-0.016246953696181964,Trail,1
2025-09-03 07:52:00,2025-09-03 08:00:00,3076.0,3075.5,Short,5000.0,0.016254876462938883,Trail,8
2025-09-03 08:04:00,2025-09-03 08:05:00,3074.0,3077.5,Short,-35000.0,-0.11385816525699415,SL,1
2025-09-03 08:06:00,2025-09-03 08:29:00,3076.0,3075.0,Short,10000.0,0.032509752925877766,Trail,23
2025-09-03 08:44:00,2025-09-03 08:45:00,3077.5,3078.0,Short,-5000.0,-0.016246953696181964,Trail,1
2025-09-03 14:40:00,2025-09-03 16:01:00,3053.5,3058.0,Short,-45000.0,-0.14737186834779759,SL,1
2025-09-04 04:36:00,2025-09-04 04:39:00,3063.0,3062.5,Short,5000.0,0.01632386549134835,TP,1
2025-09-04 04:40:00,2025-09-04 04:42:00,3062.5,3062.0,Short,5000.0,0.0163265306122449,TP,1
2025-09-04 04:43:00,2025-09-04 04:44:00,3062.0,3062.0,Short,-0.0,-0.0,Trail,1
2025-09-04 04:45:00,2025-09-04 04:46:00,3062.5,3062.5,Short,-0.0,-0.0,Trail,1
2025-09-04 04:47:00,2025-09-04 04:49:00,3062.5,3063.0,Short,-5000.0,-0.0163265306122449,SL,1
2025-09-04 04:50:00,2025-09-04 07:46:00,3063.0,3058.5,Short,45000.0,0.14691478942213515,TP,4
2025-09-04 07:47:00,2025-09-04 07:50:00,3059.5,3059.5,Short,-0.0,-0.0,Trail,3
2025-09-04 07:51:00,2025-09-04 07:57:00,3060.5,3059.5,Short,10000.0,0.032674399607907204,Trail,6
2025-09-04 07:58:00,2025-09-04 08:01:00,3059.0,3058.5,Short,5000.0,0.016345210853220007,Trail,3
2025-09-04 08:06:00,2025-09-04 08:07:00,3065.0,3065.5,Short,-5000.0,-0.01631321370309951,Trail,1
2025-09-04 08:08:00,2025-09-04 08:09:00,3065.0,3065.0,Short,-0.0,-0.0,Trail,1
2025-09-04 08:10:00,2025-09-04 08:15:00,3065.0,3065.5,Short,-5000.0,-0.01631321370309951,Trail,5
2025-09-04 08:16:00,2025-09-04 08:20:00,3067.5,3071.0,Short,-35000.0,-0.11409942950285248,SL,4
2025-09-04 08:21:00,2025-09-04 08:22:00,3070.5,3072.0,Short,-15000.0,-0.048851978505129456,Trail,1
2025-09-04 08:23:00,2025-09-04 08:35:00,3072.0,3070.5,Short,15000.0,0.048828125,Trail,12
2025-09-04 08:39:00,2025-09-04 08:40:00,3069.5,3070.0,Short,-5000.0,-0.01628929793125916,Trail,1
2025-09-04 08:50:00,2025-09-04 08:51:00,3072.5,3073.0,Short,-5000.0,-0.016273393002441006,Trail,1
2025-09-04 08:52:00,2025-09-04 08:53:00,3073.5,3074.0,Short,-5000.0,-0.01626809825931349,Trail,1
2025-09-04 08:54:00,2025-09-04 09:07:00,3072.5,3068.0,Short,45000.0,0.14646053702196907,TP,13
2025-09-05 04:39:00,2025-09-05 04:40:00,3100.5,3100.5,Short,-0.0,-0.0,Trail,1
2025-09-05 04:41:00,2025-09-05 04:44:00,3100.5,3100.5,Short,-0.0,-0.0,Trail,2
2025-09-05 04:45:00,2025-09-05 04:46:00,3100.5,3100.5,Short,-0.0,-0.0,Trail,1
2025-09-05 04:47:00,2025-09-05 04:48:00,3100.0,3100.0,Short,-0.0,-0.0,Trail,1
2025-09-05 04:49:00,2025-09-05 04:50:00,3100.5,3100.5,Short,-0.0,-0.0,Trail,1
2025-09-05 04:51:00,2025-09-05 04:52:00,3100.5,3100.5,Short,-0.0,-0.0,Trail,1
2025-09-05 04:55:00,2025-09-05 07:46:00,3100.0,3102.5,Short,-25000.0,-0.08064516129032258,SL,1
2025-09-05 07:47:00,2025-09-05 07:49:00,3100.0,3100.5,Short,-5000.0,-0.016129032258064516,Trail,2
2025-09-05 07:50:00,2025-09-05 07:51:00,3101.0,3102.5,Short,-15000.0,-0.04837149306675266,SL,1
2025-09-05 07:52:00,2025-09-05 07:59:00,3101.5,3102.0,Short,-5000.0,-0.016121231662098983,Trail,7
2025-09-05 08:00:00,2025-09-05 08:01:00,3103.5,3108.0,Short,-45000.0,-0.14499758337361043,SL,1
2025-09-05 08:02:00,2025-09-05 08:03:00,3108.5,3109.0,Short,-5000.0,-0.016084928422068524,Trail,1
2025-09-05 08:04:00,2025-09-05 08:06:00,3107.5,3107.5,Short,-0.0,-0.0,Trail,2
2025-09-05 08:07:00,2025-09-05 08:09:00,3106.0,3109.5,Short,-35000.0,-0.11268512556342562,SL,2
2025-09-05 08:10:00,2025-09-05 08:18:00,3111.0,3110.0,Short,10000.0,0.03214400514304082,Trail,8
2025-09-05 08:19:00,2025-09-05 08:20:00,3110.5,3112.5,Short,-20000.0,-0.06429834431763383,Trail,1
2025-09-05 08:21:00,2025-09-05 08:28:00,3110.0,3107.5,Short,25000.0,0.08038585209003216,Trail,7
2025-09-05 08:39:00,2025-09-05 08:42:00,3109.5,3101.0,Short,85000.0,0.2733558449911561,TP,3
2025-09-05 08:44:00,2025-09-05 08:45:00,3101.0,3101.5,Short,-5000.0,-0.016123831022250887,Trail,1
2025-09-05 08:53:00,2025-09-05 08:54:00,3096.5,3096.5,Short,-0.0,-0.0,Trail,1
2025-09-05 14:40:00,2025-09-05 16:05:00,3109.5,3108.0,Short,15000.0,0.0482392667631452,Trail,5
2025-09-05 20:32:00,2025-09-05 20:33:00,3107.0,3107.0,Short,-0.0,-0.0,Trail,1
2025-09-06 04:36:00,2025-09-06 04:37:00,3096.0,3096.0,Short,-0.0,-0.0,Trail,1
2025-09-06 04:39:00,2025-09-06 04:40:00,3096.0,3096.0,Short,-0.0,-0.0,Trail,1
2025-09-06 04:41:00,2025-09-06 04:42:00,3096.0,3095.5,Short,5000.0,0.016149870801033594,TP,1
2025-09-06 04:43:00,2025-09-06 04:44:00,3095.0,3095.0,Short,-0.0,-0.0,Trail,1
2025-09-06 04:45:00,2025-09-06 04:47:00,3095.0,3095.0,Short,-0.0,-0.0,Trail,1
2025-09-06 04:48:00,2025-09-06 04:49:00,3095.0,3095.0,Short,-0.0,-0.0,Trail,1
2025-09-06 04:50:00,2025-09-06 04:51:00,3095.5,3095.5,Short,-0.0,-0.0,Trail,1
2025-09-06 04:52:00,2025-09-06 04:53:00,3096.5,3096.5,Short,-0.0,-0.0,Trail,1
2025-09-06 04:55:00,2025-09-08 07:46:00,3095.5,3137.0,Short,-415000.0,-1.340655790663867,SL,1
2025-09-08 07:47:00,2025-09-08 08:04:00,3135.5,3120.0,Short,155000.0,0.49433902088981024,TP,17
2025-09-08 08:05:00,2025-09-08 08:06:00,3125.5,3131.0,Short,-55000.0,-0.17597184450487924,SL,1
2025-09-08 08:07:00,2025-09-08 08:08:00,3125.0,3126.0,Short,-10000.0,-0.032,Trail,1
2025-09-08 08:09:00,2025-09-08 08:10:00,3130.5,3132.0,Short,-15000.0,-0.04791566842357451,Trail,1
2025-09-08 08:11:00,2025-09-08 08:16:00,3127.0,3129.0,Short,-20000.0,-0.06395906619763352,Trail,5
2025-09-08 08:17:00,2025-09-08 08:24:00,3132.0,3134.5,Short,-25000.0,-0.07982120051085569,Trail,7
2025-09-08 08:25:00,2025-09-08 08:26:00,3134.5,3135.0,Short,-5000.0,-0.01595150741745095,Trail,1
2025-09-08 08:27:00,2025-09-08 08:28:00,3136.0,3136.0,Short,-0.0,-0.0,Trail,1
2025-09-08 08:29:00,2025-09-08 08:34:00,3139.0,3141.0,Short,-20000.0,-0.06371455877668047,Trail,5
2025-09-08 08:35:00,2025-09-08 08:42:00,3141.5,3142.0,Short,-5000.0,-0.01591596371160274,Trail,7
2025-09-08 08:43:00,2025-09-08 08:49:00,3142.0,3135.5,Short,65000.0,0.2068746021642266,TP,6
2025-09-08 08:50:00,2025-09-08 08:51:00,3136.0,3136.5,Short,-5000.0,-0.01594387755102041,Trail,1
2025-09-08 08:53:00,2025-09-08 08:54:00,3136.5,3136.5,Short,-0.0,-0.0,Trail,1
2025-09-09 04:36:00,2025-09-09 04:37:00,3163.0,3163.5,Short,-5000.0,-0.015807777426493835,SL,1
2025-09-09 04:38:00,2025-09-09 04:43:00,3163.5,3163.5,Short,-0.0,-0.0,Trail,1
2025-09-09 04:44:00,2025-09-09 04:47:00,3163.0,3163.0,Short,-0.0,-0.0,Trail,3
2025-09-09 04:48:00,2025-09-09 04:50:00,3163.0,3163.5,Short,-5000.0,-0.015807777426493835,SL,1
2025-09-09 04:51:00,2025-09-09 04:52:00,3163.5,3163.5,Short,-0.0,-0.0,Trail,1
2025-09-09 04:53:00,2025-09-09 04:54:00,3163.0,3163.5,Short,-5000.0,-0.015807777426493835,SL,1
2025-09-09 04:55:00,2025-09-09 07:46:00,3162.0,3157.5,Short,45000.0,0.14231499051233396,TP,1
2025-09-09 07:47:00,2025-09-09 07:49:00,3157.0,3157.0,Short,-0.0,-0.0,Trail,2
2025-09-09 07:50:00,2025-09-09 08:00:00,3156.0,3152.0,Short,40000.0,0.12674271229404308,TP,10
2025-09-09 08:01:00,2025-09-09 08:02:00,3146.5,3150.0,Short,-35000.0,-0.11123470522803114,SL,1
2025-09-09 08:40:00,2025-09-09 08:43:00,3156.5,3157.5,Short,-10000.0,-0.031680658957706324,Trail,3
2025-09-09 08:44:00,2025-09-09 08:45:00,3158.0,3158.5,Short,-5000.0,-0.015832805573147563,Trail,1
2025-09-09 08:46:00,2025-09-09 08:47:00,3159.0,3159.5,Short,-5000.0,-0.015827793605571384,Trail,1
2025-09-09 08:48:00,2025-09-09 08:52:00,3160.0,3161.5,Short,-15000.0,-0.04746835443037974,SL,4
2025-09-09 08:53:00,2025-09-09 08:54:00,3162.0,3162.0,Short,-0.0,-0.0,Trail,1
2025-09-09 08:55:00,2025-09-09 08:56:00,3162.5,3162.5,Short,-0.0,-0.0,Trail,1
2025-09-10 04:44:00,2025-09-10 04:46:00,3135.0,3134.0,Short,10000.0,0.03189792663476874,TP,2
2025-09-10 04:47:00,2025-09-10 04:48:00,3134.5,3135.0,Short,-5000.0,-0.01595150741745095,SL,1
2025-09-10 04:49:00,2025-09-10 04:50:00,3135.0,3136.0,Short,-10000.0,-0.03189792663476874,SL,1
2025-09-10 04:51:00,2025-09-10 04:52:00,3135.5,3135.5,Short,-0.0,-0.0,Trail,1
2025-09-10 04:54:00,2025-09-10 04:55:00,3135.0,3136.0,Short,-10000.0,-0.03189792663476874,SL,1
2025-09-10 07:46:00,2025-09-10 07:47:00,3126.5,3128.0,Short,-15000.0,-0.04797697105389413,SL,1
2025-09-10 07:48:00,2025-09-10 07:50:00,3128.5,3130.0,Short,-15000.0,-0.0479463001438389,SL,2
2025-09-10 07:51:00,2025-09-10 07:52:00,3128.0,3128.0,Short,-0.0,-0.0,Trail,1
2025-09-10 07:53:00,2025-09-10 07:54:00,3128.0,3128.0,Short,-0.0,-0.0,Trail,1
2025-09-10 07:55:00,2025-09-10 07:57:00,3127.5,3122.0,Short,55000.0,0.17585931254996,TP,2
2025-09-10 07:58:00,2025-09-10 07:59:00,3123.0,3124.0,Short,-10000.0,-0.032020493115593976,Trail,1
2025-09-10 08:00:00,2025-09-10 08:01:00,3124.5,3124.5,Short,-0.0,-0.0,Trail,1
2025-09-10 08:02:00,2025-09-10 08:03:00,3127.0,3127.5,Short,-5000.0,-0.01598976654940838,Trail,1
2025-09-10 08:40:00,2025-09-10 08:43:00,3134.0,3135.0,Short,-10000.0,-0.031908104658583285,Trail,3
2025-09-10 08:44:00,2025-09-10 08:45:00,3135.5,3135.5,Short,-0.0,-0.0,Trail,1
2025-09-10 08:47:00,2025-09-10 08:48:00,3132.5,3133.0,Short,-5000.0,-0.01596169193934557,Trail,1
2025-09-10 08:49:00,2025-09-10 08:50:00,3134.5,3135.0,Short,-5000.0,-0.01595150741745095,Trail,1
2025-09-10 08:51:00,2025-09-10 08:52:00,3135.0,3135.0,Short,-0.0,-0.0,Trail,1
2025-09-10 08:53:00,2025-09-10 08:56:00,3135.0,3131.5,Short,35000.0,0.11164274322169059,TP,3
2025-09-11 04:36:00,2025-09-11 04:37:00,3117.0,3117.0,Short,-0.0,-0.0,Trail,1
2025-09-11 04:42:00,2025-09-11 04:43:00,3116.0,3116.0,Short,-0.0,-0.0,Trail,1
2025-09-11 04:44:00,2025-09-11 04:47:00,3116.0,3114.5,Short,15000.0,0.04813863928112966,TP,2
2025-09-11 04:48:00,2025-09-11 04:49:00,3114.0,3114.0,Short,-0.0,-0.0,Trail,1
2025-09-11 04:50:00,2025-09-11 04:51:00,3112.5,3115.0,Short,-25000.0,-0.08032128514056225,SL,1
2025-09-11 04:52:00,2025-09-11 07:46:00,3115.0,3117.5,Short,-25000.0,-0.08025682182985554,SL,2
2025-09-11 07:47:00,2025-09-11 07:48:00,3113.5,3113.5,Short,-0.0,-0.0,Trail,1
2025-09-11 07:49:00,2025-09-11 08:04:00,3114.0,3115.0,Short,-10000.0,-0.03211303789338471,Trail,15
2025-09-11 08:08:00,2025-09-11 08:10:00,3118.0,3106.5,Short,115000.0,0.36882617062219375,TP,2
2025-09-11 08:11:00,2025-09-11 08:22:00,3108.0,3111.0,Short,-30000.0,-0.09652509652509653,Trail,11
2025-09-11 08:39:00,2025-09-11 08:40:00,3117.5,3117.5,Short,-0.0,-0.0,Trail,1
2025-09-11 08:41:00,2025-09-11 08:48:00,3118.0,3119.5,Short,-15000.0,-0.04810776138550353,SL,7
2025-09-11 08:49:00,2025-09-11 08:50:00,3119.0,3119.0,Short,-0.0,-0.0,Trail,1
2025-09-11 08:51:00,2025-09-11 08:55:00,3120.0,3120.0,Short,-0.0,-0.0,Trail,4
2025-09-11 08:56:00,2025-09-11 08:59:00,3120.0,3121.0,Short,-10000.0,-0.03205128205128205,Trail,3
2025-09-11 13:17:00,2025-09-11 13:24:00,3109.0,3111.5,Short,-25000.0,-0.08041170794467674,SL,7
2025-09-12 04:39:00,2025-09-12 04:40:00,3146.0,3146.5,Short,-5000.0,-0.01589319771137953,SL,1
2025-09-12 04:42:00,2025-09-12 04:43:00,3146.0,3147.0,Short,-10000.0,-0.03178639542275906,SL,1
2025-09-12 04:44:00,2025-09-12 04:50:00,3147.0,3146.5,Short,5000.0,0.01588814744200826,Trail,3
2025-09-12 04:51:00,2025-09-12 04:52:00,3146.5,3147.0,Short,-5000.0,-0.01589067217543302,SL,1
2025-09-12 04:53:00,2025-09-12 04:54:00,3147.0,3147.0,Short,-0.0,-0.0,Trail,1
2025-09-12 04:55:00,2025-09-12 07:46:00,3146.0,3143.5,Short,25000.0,0.07946598855689765,TP,1
2025-09-12 07:47:00,2025-09-12 07:48:00,3144.5,3142.5,Short,20000.0,0.06360311655271109,TP,1
2025-09-12 07:49:00,2025-09-12 07:51:00,3145.0,3145.5,Short,-5000.0,-0.01589825119236884,Trail,2
2025-09-12 07:52:00,2025-09-12 07:58:00,3147.0,3147.5,Short,-5000.0,-0.01588814744200826,Trail,6
2025-09-12 07:59:00,2025-09-12 08:01:00,3146.5,3140.5,Short,60000.0,0.19068806610519623,TP,2
2025-09-12 08:02:00,2025-09-12 08:03:00,3145.0,3148.5,Short,-35000.0,-0.11128775834658187,SL,1
2025-09-12 08:04:00,2025-09-12 08:34:00,3142.0,3139.0,Short,30000.0,0.09548058561425843,Trail,30
2025-09-12 14:31:00,2025-09-12 14:32:00,3138.5,3138.5,Short,-0.0,-0.0,Trail,1
2025-09-13 04:51:00,2025-09-13 04:52:00,3130.5,3131.0,Short,-5000.0,-0.015971889474524836,SL,1
2025-09-13 04:53:00,2025-09-13 04:54:00,3131.0,3131.0,Short,-0.0,-0.0,Trail,1
2025-09-13 04:55:00,2025-09-16 07:46:00,3130.0,3140.5,Short,-105000.0,-0.3354632587859425,SL,1
2025-09-16 07:47:00,2025-09-16 07:48:00,3142.0,3143.5,Short,-15000.0,-0.047740292807129214,SL,1
2025-09-16 07:49:00,2025-09-16 07:50:00,3142.5,3142.5,Short,-0.0,-0.0,Trail,1
2025-09-16 07:51:00,2025-09-16 07:56:00,3143.5,3138.0,Short,55000.0,0.17496421186575473,TP,5
2025-09-16 07:57:00,2025-09-16 07:58:00,3140.0,3141.0,Short,-10000.0,-0.03184713375796178,Trail,1
2025-09-16 07:59:00,2025-09-16 08:00:00,3141.5,3143.5,Short,-20000.0,-0.06366385484641096,Trail,1
2025-09-16 08:01:00,2025-09-16 08:02:00,3140.5,3146.5,Short,-60000.0,-0.1910523801942366,SL,1
2025-09-16 08:03:00,2025-09-16 08:07:00,3144.5,3143.0,Short,15000.0,0.047702337414533315,Trail,4
2025-09-16 08:08:00,2025-09-16 08:32:00,3145.5,3133.5,Short,120000.0,0.3814973772055317,TP,24
2025-09-16 09:49:00,2025-09-16 09:50:00,3149.0,3150.0,Short,-10000.0,-0.031756113051762465,Trail,1
2025-09-16 09:51:00,2025-09-16 09:52:00,3149.5,3150.5,Short,-10000.0,-0.031751071598666455,Trail,1
2025-09-16 09:53:00,2025-09-16 09:54:00,3148.0,3148.0,Short,-0.0,-0.0,Trail,1
2025-09-16 09:56:00,2025-09-16 09:57:00,3151.0,3152.0,Short,-10000.0,-0.031735956839098696,Trail,1
2025-09-16 09:58:00,2025-09-16 09:59:00,3151.5,3152.0,Short,-5000.0,-0.015865460891638903,Trail,1
2025-09-17 04:51:00,2025-09-17 04:52:00,3131.0,3131.0,Short,-0.0,-0.0,Trail,1
2025-09-17 04:53:00,2025-09-17 04:54:00,3131.0,3131.0,Short,-0.0,-0.0,Trail,1
2025-09-17 04:55:00,2025-09-17 07:46:00,3129.5,3131.0,Short,-15000.0,-0.047930979389678864,SL,1
2025-09-17 07:47:00,2025-09-17 07:48:00,3129.5,3132.5,Short,-30000.0,-0.09586195877935773,SL,1
2025-09-17 07:49:00,2025-09-17 07:50:00,3131.0,3131.5,Short,-5000.0,-0.015969338869370808,Trail,1
2025-09-17 07:51:00,2025-09-17 07:52:00,3133.0,3133.0,Short,-0.0,-0.0,Trail,1
2025-09-17 07:53:00,2025-09-17 07:55:00,3134.0,3135.0,Short,-10000.0,-0.031908104658583285,Trail,2
2025-09-17 07:56:00,2025-09-17 07:57:00,3135.5,3136.5,Short,-10000.0,-0.03189284005740711,Trail,1
2025-09-17 07:58:00,2025-09-17 08:01:00,3136.0,3124.5,Short,115000.0,0.3667091836734694,TP,3
2025-09-17 08:05:00,2025-09-17 08:06:00,3123.0,3123.0,Short,-0.0,-0.0,Trail,1
2025-09-17 08:18:00,2025-09-17 08:21:00,3114.5,3118.0,Short,-35000.0,-0.11237758869802536,SL,3
2025-09-17 08:53:00,2025-09-17 08:54:00,3119.0,3120.5,Short,-15000.0,-0.04809233728759218,SL,1
2025-09-17 08:55:00,2025-09-17 08:57:00,3121.0,3123.0,Short,-20000.0,-0.06408202499198974,SL,2
2025-09-17 08:58:00,2025-09-17 09:01:00,3122.0,3124.0,Short,-20000.0,-0.06406149903907751,SL,3
2025-09-17 09:02:00,2025-09-17 09:23:00,3128.0,3128.0,Short,-0.0,-0.0,Trail,21
2025-09-18 02:59:00,2025-09-18 03:00:00,3126.0,3128.0,Short,-20000.0,-0.06397952655150352,Trail,1
2025-09-18 03:01:00,2025-09-18 03:02:00,3128.5,3131.5,Short,-30000.0,-0.0958926002876778,SL,1
2025-09-18 03:03:00,2025-09-18 03:17:00,3128.5,3129.0,Short,-5000.0,-0.0159821000479463,Trail,14
2025-09-18 04:37:00,2025-09-18 04:39:00,3131.0,3131.0,Short,-0.0,-0.0,Trail,2
2025-09-18 04:40:00,2025-09-18 04:41:00,3131.0,3131.0,Short,-0.0,-0.0,Trail,1
2025-09-18 04:42:00,2025-09-18 04:43:00,3131.0,3131.0,Short,-0.0,-0.0,Trail,1
2025-09-18 04:44:00,2025-09-18 04:51:00,3131.0,3130.0,Short,10000.0,0.031938677738741615,TP,1
2025-09-18 04:52:00,2025-09-18 04:53:00,3130.0,3130.0,Short,-0.0,-0.0,Trail,1
2025-09-18 04:54:00,2025-09-18 04:55:00,3130.0,3131.0,Short,-10000.0,-0.03194888178913738,SL,1
2025-09-18 07:46:00,2025-09-18 07:48:00,3137.0,3137.0,Short,-0.0,-0.0,Trail,2
2025-09-18 07:49:00,2025-09-18 07:50:00,3136.5,3137.5,Short,-10000.0,-0.031882671767894145,Trail,1
2025-09-18 07:51:00,2025-09-18 07:52:00,3135.0,3135.0,Short,-0.0,-0.0,Trail,1
2025-09-18 07:53:00,2025-09-18 08:00:00,3135.5,3129.5,Short,60000.0,0.19135704034444267,TP,7
2025-09-19 04:40:00,2025-09-19 04:41:00,3163.5,3163.5,Short,-0.0,-0.0,Trail,1
2025-09-19 04:43:00,2025-09-19 07:46:00,3163.5,3164.5,Short,-10000.0,-0.0316105579263474,SL,13
2025-09-19 07:47:00,2025-09-19 07:48:00,3164.5,3165.5,Short,-10000.0,-0.03160056881023859,SL,1
2025-09-19 07:49:00,2025-09-19 07:53:00,3163.5,3160.0,Short,35000.0,0.1106369527422159,TP,4
2025-09-19 07:54:00,2025-09-19 07:55:00,3158.5,3159.0,Short,-5000.0,-0.015830299192654742,Trail,1
2025-09-19 07:56:00,2025-09-19 07:57:00,3158.5,3158.5,Short,-0.0,-0.0,Trail,1
2025-09-19 07:58:00,2025-09-19 07:59:00,3156.5,3157.0,Short,-5000.0,-0.015840329478853162,Trail,1
2025-09-19 08:05:00,2025-09-19 08:06:00,3158.0,3158.5,Short,-5000.0,-0.015832805573147563,Trail,1
2025-09-19 08:07:00,2025-09-19 08:25:00,3162.0,3162.0,Short,-0.0,-0.0,Trail,18
2025-09-19 11:48:00,2025-09-19 11:50:00,3147.0,3150.0,Short,-30000.0,-0.09532888465204957,SL,2
2025-09-19 11:51:00,2025-09-19 11:52:00,3147.5,3153.0,Short,-55000.0,-0.17474185861795077,SL,1
2025-09-19 11:53:00,2025-09-19 11:56:00,3152.0,3141.5,Short,105000.0,0.3331218274111675,TP,3
2025-09-19 11:57:00,2025-09-19 11:58:00,3138.0,3140.5,Short,-25000.0,-0.07966857871255577,Trail,1
2025-09-19 11:59:00,2025-09-19 12:00:00,3140.0,3141.5,Short,-15000.0,-0.04777070063694268,Trail,1
2025-09-19 12:01:00,2025-09-19 12:12:00,3137.0,3120.0,Short,170000.0,0.5419190309212624,TP,11
2025-09-19 12:13:00,2025-09-19 12:14:00,3120.0,3120.5,Short,-5000.0,-0.016025641025641024,Trail,1
2025-09-19 12:16:00,2025-09-19 12:17:00,3113.5,3115.0,Short,-15000.0,-0.04817729243616509,Trail,1
2025-09-19 12:20:00,2025-09-19 12:21:00,3105.5,3109.0,Short,-35000.0,-0.11270326839478344,Trail,1
2025-09-19 12:22:00,2025-09-19 12:27:00,3108.5,3111.0,Short,-25000.0,-0.08042464211034261,Trail,5
2025-09-19 12:28:00,2025-09-19 12:29:00,3116.5,3116.5,Short,-0.0,-0.0,Trail,1
2025-09-19 12:30:00,2025-09-19 12:34:00,3114.5,3119.0,Short,-45000.0,-0.14448547118317548,Trail,4
2025-09-19 12:35:00,2025-09-19 12:42:00,3120.5,3122.0,Short,-15000.0,-0.04806921967633392,Trail,7
2025-09-19 12:43:00,2025-09-19 12:49:00,3120.5,3123.5,Short,-30000.0,-0.09613843935266785,Trail,6
2025-09-19 12:50:00,2025-09-19 12:55:00,3128.5,3128.0,Short,5000.0,0.0159821000479463,Trail,5
2025-09-19 13:44:00,2025-09-19 13:52:00,3119.5,3121.0,Short,-15000.0,-0.04808462894694662,Trail,8
2025-09-19 13:53:00,2025-09-19 13:54:00,3122.0,3122.0,Short,-0.0,-0.0,Trail,1
2025-09-19 14:31:00,2025-09-19 14:32:00,3119.5,3123.0,Short,-35000.0,-0.11219746754287546,SL,1
2025-09-19 14:33:00,2025-09-19 14:34:00,3121.0,3123.5,Short,-25000.0,-0.08010253123998719,Trail,1
2025-09-19 14:35:00,2025-09-19 14:36:00,3122.5,3122.5,Short,-0.0,-0.0,Trail,1
2025-09-19 14:38:00,2025-09-19 16:01:00,3116.0,3123.0,Short,-70000.0,-0.2246469833119384,SL,3
2025-09-20 04:49:00,2025-09-20 04:50:00,3134.5,3134.0,Short,5000.0,0.01595150741745095,TP,1
2025-09-20 04:51:00,2025-09-20 04:52:00,3134.0,3134.5,Short,-5000.0,-0.015954052329291642,SL,1
2025-09-20 04:53:00,2025-09-20 04:54:00,3134.5,3134.5,Short,-0.0,-0.0,Trail,1
2025-09-20 04:55:00,2025-09-22 07:46:00,3134.0,3133.0,Short,10000.0,0.031908104658583285,TP,1
2025-09-22 07:47:00,2025-09-22 07:48:00,3131.5,3132.5,Short,-10000.0,-0.03193357815743254,SL,1
2025-09-22 07:49:00,2025-09-22 08:01:00,3132.5,3137.5,Short,-50000.0,-0.1596169193934557,SL,12
2025-09-22 08:02:00,2025-09-22 08:03:00,3140.5,3142.5,Short,-20000.0,-0.0636841267314122,SL,1
